|       | game_id                                                             | soundtrack      |   num_videos |
|   238 | adventures-of-yogi-bear-[yogi-bears-cartoon-capers]                 | soundtrack_0020 |           18 |
|   239 | aero-fighters                                                       | soundtrack_0001 |            3 |
|   240 | aero-fighters                                                       | soundtrack_0003 |            3 |
|   241 | aero-fighters                                                       | soundtrack_0004 |            1 |
|   242 | aero-fighters                                                       | soundtrack_0005 |            5 |
|   243 | aero-fighters                                                       | soundtrack_0006 |            1 |
|   244 | aero-fighters                                                       | soundtrack_0007 |            1 |
|   245 | aero-fighters                                                       | soundtrack_0008 |            1 |
|   246 | aero-fighters                                                       | soundtrack_0010 |            1 |
|   247 | aero-fighters                                                       | soundtrack_0011 |            1 |
|   248 | aero-fighters                                                       | soundtrack_0013 |            5 |
|   249 | aero-fighters                                                       | soundtrack_0015 |            2 |
|   250 | aero-fighters                                                       | soundtrack_0016 |            3 |
|   251 | aero-fighters                                                       | soundtrack_0020 |            1 |
|   252 | aero-fighters                                                       | soundtrack_0021 |            1 |
|   253 | aerobiz-supersonic                                                  | soundtrack_0002 |           14 |
|   254 | aerobiz-supersonic                                                  | soundtrack_0003 |            1 |
|   255 | aerobiz-supersonic                                                  | soundtrack_0004 |            9 |
|   256 | aerobiz-supersonic                                                  | soundtrack_0005 |           23 |
|   257 | aerobiz-supersonic                                                  | soundtrack_0006 |            4 |
|   258 | aerobiz-supersonic                                                  | soundtrack_0007 |            2 |
|   259 | aerobiz-supersonic                                                  | soundtrack_0008 |           17 |
|   260 | aerobiz-supersonic                                                  | soundtrack_0009 |            3 |
|   261 | aerobiz-supersonic                                                  | soundtrack_0010 |            1 |
|   262 | aerobiz-supersonic                                                  | soundtrack_0012 |          113 |
|   263 | aerobiz-supersonic                                                  | soundtrack_0013 |            6 |
|   264 | aerobiz-supersonic                                                  | soundtrack_0014 |            5 |
|   265 | aerobiz-supersonic                                                  | soundtrack_0015 |           24 |
|   266 | aerobiz-supersonic                                                  | soundtrack_0017 |           19 |
|   267 | aerobiz-supersonic                                                  | soundtrack_0018 |           13 |
|   268 | aerobiz-supersonic                                                  | soundtrack_0019 |           26 |
|   269 | aerobiz-supersonic                                                  | soundtrack_0020 |           36 |
|   270 | aerobiz-supersonic                                                  | soundtrack_0021 |           25 |
|   271 | aerobiz-supersonic                                                  | soundtrack_0022 |            8 |
|   272 | aging-cassette                                                      | soundtrack_0001 |            1 |
|   273 | akagawa-jirou-majo-tachi-no-nemuri                                  | soundtrack_0002 |            1 |
|   274 | akagawa-jirou-majo-tachi-no-nemuri                                  | soundtrack_0003 |            5 |
|   275 | akagawa-jirou-majo-tachi-no-nemuri                                  | soundtrack_0005 |            3 |
|   276 | akagawa-jirou-majo-tachi-no-nemuri                                  | soundtrack_0006 |            1 |
|   277 | akagawa-jirou-majo-tachi-no-nemuri                                  | soundtrack_0009 |            6 |
|   278 | akagawa-jirou-majo-tachi-no-nemuri                                  | soundtrack_0010 |            3 |
|   279 | akagawa-jirou-majo-tachi-no-nemuri                                  | soundtrack_0011 |            4 |
|   280 | akagawa-jirou-majo-tachi-no-nemuri                                  | soundtrack_0014 |            1 |
|   281 | akagawa-jirou-majo-tachi-no-nemuri                                  | soundtrack_0016 |            7 |
|   282 | al-unser-jrs-road-to-the-top                                        | soundtrack_0001 |            6 |
|   283 | al-unser-jrs-road-to-the-top                                        | soundtrack_0004 |           12 |
|   284 | al-unser-jrs-road-to-the-top                                        | soundtrack_0006 |            4 |
|   285 | aladdin                                                             | soundtrack_0001 |            4 |
|   286 | aladdin                                                             | soundtrack_0004 |           12 |
|   287 | aladdin                                                             | soundtrack_0006 |            1 |
|   288 | aladdin                                                             | soundtrack_0007 |            5 |
|   289 | aladdin                                                             | soundtrack_0011 |            1 |
|   290 | aladdin                                                             | soundtrack_0012 |            5 |
