|       | game_id                                                             | soundtrack      |   num_videos |
|    93 | acrobat-mission                                                     | soundtrack_0007 |            1 |
|    94 | acrobat-mission                                                     | soundtrack_0008 |            2 |
|    95 | acrobat-mission                                                     | soundtrack_0009 |            2 |
|    96 | acrobat-mission                                                     | soundtrack_0010 |            2 |
|    97 | acrobat-mission                                                     | soundtrack_0011 |            1 |
|    98 | acrobat-mission                                                     | soundtrack_0012 |            2 |
|    99 | acrobat-mission                                                     | soundtrack_0015 |            2 |
|   100 | acrobat-mission                                                     | soundtrack_0016 |            2 |
|   101 | acrobat-mission                                                     | soundtrack_0017 |            1 |
|   102 | acrobat-mission                                                     | soundtrack_0018 |            2 |
|   103 | acrobat-mission                                                     | soundtrack_0019 |            2 |
|   104 | acrobat-mission                                                     | soundtrack_0020 |            2 |
|   105 | action-pachio                                                       | soundtrack_0001 |            2 |
|   106 | action-pachio                                                       | soundtrack_0002 |            2 |
|   107 | action-pachio                                                       | soundtrack_0003 |            2 |
|   108 | action-pachio                                                       | soundtrack_0004 |            2 |
|   109 | action-pachio                                                       | soundtrack_0005 |            2 |
|   110 | action-pachio                                                       | soundtrack_0006 |            2 |
|   111 | action-pachio                                                       | soundtrack_0007 |            2 |
|   112 | action-pachio                                                       | soundtrack_0008 |            2 |
|   113 | action-pachio                                                       | soundtrack_0009 |            2 |
|   114 | action-pachio                                                       | soundtrack_0010 |            2 |
|   115 | action-pachio                                                       | soundtrack_0011 |            2 |
|   116 | action-pachio                                                       | soundtrack_0012 |            2 |
|   117 | action-pachio                                                       | soundtrack_0013 |            2 |
|   118 | action-pachio                                                       | soundtrack_0014 |            2 |
|   119 | action-pachio                                                       | soundtrack_0016 |            2 |
|   120 | actraiser-2                                                         | soundtrack_0001 |            4 |
|   121 | actraiser-2                                                         | soundtrack_0002 |            1 |
|   122 | actraiser-2                                                         | soundtrack_0003 |            4 |
|   123 | actraiser-2                                                         | soundtrack_0004 |            4 |
|   124 | actraiser-2                                                         | soundtrack_0005 |            4 |
|   125 | actraiser-2                                                         | soundtrack_0006 |            4 |
|   126 | actraiser-2                                                         | soundtrack_0007 |            4 |
|   127 | actraiser-2                                                         | soundtrack_0009 |            4 |
|   128 | actraiser-2                                                         | soundtrack_0010 |            4 |
|   129 | actraiser-2                                                         | soundtrack_0011 |            4 |
|   130 | actraiser-2                                                         | soundtrack_0012 |            4 |
|   131 | actraiser-2                                                         | soundtrack_0013 |            4 |
|   132 | actraiser-2                                                         | soundtrack_0015 |            4 |
|   133 | addams-family-the                                                   | soundtrack_0003 |            4 |
|   134 | addams-family-the                                                   | soundtrack_0004 |            4 |
|   135 | addams-family-the                                                   | soundtrack_0005 |            4 |
|   136 | addams-family-the                                                   | soundtrack_0006 |            4 |
|   137 | addams-family-the                                                   | soundtrack_0007 |            4 |
|   138 | addams-family-the                                                   | soundtrack_0011 |            4 |
|   139 | addams-family-the                                                   | soundtrack_0013 |            2 |
|   140 | addams-family-the                                                   | soundtrack_0014 |            4 |
|   141 | addams-family-the                                                   | soundtrack_0017 |            4 |
|   142 | addams-family-the                                                   | soundtrack_0018 |            4 |
|   143 | addams-family-the                                                   | soundtrack_0022 |            4 |
|   144 | addams-family-the                                                   | soundtrack_0023 |            4 |
|   145 | addams-family-the-pugsleys-scavenger-hunt                           | soundtrack_0005 |            1 |
|   146 | addams-family-the-pugsleys-scavenger-hunt                           | soundtrack_0010 |            1 |
|   147 | addams-family-values                                                | soundtrack_0001 |            3 |
|   148 | addams-family-values                                                | soundtrack_0002 |            3 |
|   149 | addams-family-values                                                | soundtrack_0003 |            3 |
|   150 | addams-family-values                                                | soundtrack_0004 |            3 |
|   151 | addams-family-values                                                | soundtrack_0005 |            3 |
|   152 | addams-family-values                                                | soundtrack_0006 |            3 |
|   153 | addams-family-values                                                | soundtrack_0008 |            3 |
|   154 | addams-family-values                                                | soundtrack_0010 |            3 |
|   155 | addams-family-values                                                | soundtrack_0011 |            3 |
|   156 | addams-family-values                                                | soundtrack_0013 |            3 |
|   157 | addams-family-values                                                | soundtrack_0014 |            1 |
|   158 | addams-family-values                                                | soundtrack_0015 |            3 |
|   159 | addams-family-values                                                | soundtrack_0016 |            3 |
