|      | game_id                                                             |   num_videos |
|  124 | bishoujo-senshi-sailor-moon-r                                       |          120 |
|  125 | bishoujo-senshi-sailor-moon-s-juugai-rantou-shuyaku-soudatsusen     |           65 |
|  126 | bishoujo-senshi-sailor-moon-s-kondo-wa-puzzle-de-oshioki-yo         |            7 |
|  127 | bishoujo-senshi-sailor-moon-s-kurukkurin                            |           56 |
|  128 | bishoujo-senshi-sailor-moon-super-s-fuwa-fuwa-panic                 |          118 |
|  129 | bishoujo-senshi-sailor-moon-super-s-zenin-sanka-shuyaku-soudatsusen |           46 |
|  130 | bishoujo-wrestler-retsuden-blizzard-yuki-rannyuu                    |           16 |
|  131 | blazeon-the-bio-cyborg-challenge                                    |          122 |
|  132 | block-kuzushi                                                       |          288 |
|  133 | blues-brothers-the                                                  |           81 |
|  134 | bob                                                                 |          375 |
|  135 | bobbys-world                                                        |           71 |
|  136 | bomberman-b-daman                                                   |          131 |
|  137 | bonkers                                                             |           77 |
|  138 | boogerman-a-pick-and-flick-adventure                                |          140 |
|  139 | bouncing-ball-trainer                                               |            7 |
|  140 | bounty-sword                                                        |           21 |
|  141 | boxing-legends-of-the-ring-[chavez-ii]                              |          154 |
|  142 | brain-lord                                                          |          400 |
|  143 | brainies-the                                                        |          321 |
|  144 | bram-stokers-dracula                                                |            5 |
|  145 | brandish                                                            |          496 |
|  146 | brandish-2-the-planet-buster                                        |          158 |
|  147 | brawl-brothers                                                      |           55 |
|  148 | breakthru                                                           |           11 |
|  149 | breath-of-fire                                                      |          406 |
|  150 | breath-of-fire-2                                                    |         1499 |
|  151 | brett-hull-hockey                                                   |           28 |
|  152 | brett-hull-hockey-95                                                |            8 |
|  153 | bronkie-the-bronchiasaurus                                          |          274 |
|  154 | brunswick-world-tournament-of-champions                             |          189 |
|  155 | brutal-paws-of-fury                                                 |           53 |
|  156 | bs-bdash                                                            |            5 |
|  157 | bs-busters-digital-magazine                                         |           12 |
|  158 | bs-dan-dan-belt-conveyor-milk-no-maki                               |            8 |
|  159 | bs-do-re-mi                                                         |           95 |
|  160 | bs-dragon-quest                                                     |          629 |
|  161 | bs-nichibutsu-mahjong                                               |           11 |
|  162 | bs-nintama-rantarou-2                                               |           32 |
|  163 | bs-zelda                                                            |          280 |
|  164 | bubsy-ii                                                            |          164 |
|  165 | bubsy-in-claws-encounters-of-the-furred-kind                        |          263 |
|  166 | bugs-bunny-in-rabbit-rampage                                        |          185 |
|  167 | bugs-life-a                                                         |           25 |
|  168 | bulls-vs-blazers-and-the-nba-playoffs                               |           57 |
|  169 | burai-hachigyoku-no-yuushi-densetsu                                 |           25 |
|  170 | bushi-seiryuuden-futari-no-yuusha                                   |         1326 |
|  171 | bust-a-move                                                         |          244 |
|  172 | cacoma-knight-in-bizyland                                           |           27 |
|  173 | cal-ripken-jr-baseball                                              |           14 |
|  174 | cannon-fodder                                                       |          151 |
|  175 | cannondale-cup                                                      |           80 |
|  176 | capcoms-mvp-football                                                |            8 |
|  177 | capcoms-soccer-shootout                                             |          868 |
|  178 | captain-america-and-the-avengers                                    |           34 |
|  179 | captain-commando                                                    |           95 |
|  180 | captain-novolin                                                     |           50 |
|  181 | captain-tsubasa-iii-koutei-no-chousen                               |         1340 |
|  182 | captain-tsubasa-iv-pro-no-rival-tachi                               |            9 |
|  183 | captain-tsubasa-j-the-way-to-world-youth                            |          108 |
|  184 | captain-tsubasa-v-hasha-no-shougou-champion                         |           42 |
|  185 | caravan-shooting-collection                                         |           15 |
|  186 | carrier-aces                                                        |           29 |
|  187 | casper                                                              |          159 |
|  188 | casper-1997                                                         |           56 |
|  189 | castlevania-dracula-x-[castlevania-vampires-kiss]                   |          358 |
|  190 | cb-chara-wars-ushinawareta-gag                                      |         1459 |
|  191 | champions-world-class-soccer                                        |           40 |
|  192 | championship-pool                                                   |           20 |
|  193 | championship-soccer-94                                              |           27 |
|  194 | chaos-seed-feng-shui-kairouki                                       |            6 |
|  195 | cheap-de-gorgeous                                                   |           27 |
|  196 | chester-cheetah-too-cool-to-fool                                    |           74 |
|  197 | chester-cheetah-wild-wild-quest                                     |          120 |
|  198 | chinhai                                                             |           57 |
|  199 | choplifter-iii-rescue-survive                                       |          244 |
|  200 | chou-aniki-bakuretsu-rantou-hen                                     |           69 |
|  201 | chou-genjin-2                                                       |          169 |
|  202 | chou-mahou-tairiku-wozz                                             |            6 |
|  203 | choujikuu-yousai-macross-scrambled-valkyrie                         |          115 |
|  204 | christmas-craze                                                     |            3 |
|  205 | christmas-demo                                                      |           76 |
|  206 | chrono-trigger                                                      |          148 |
|  207 | chrono-trigger-1995                                                 |          208 |
|  208 | chuck-rock                                                          |          112 |
|  209 | classic-road                                                        |            7 |
|  210 | classic-road-ii                                                     |            5 |
|  211 | clay-fighter                                                        |           40 |
|  212 | cliffhanger                                                         |          118 |
|  213 | clock-tower                                                         |          207 |
|  214 | clockworks                                                          |           33 |
|  215 | clue                                                                |          102 |
|  216 | college-slam                                                        |           23 |
|  217 | columns                                                             |           68 |
|  218 | combatribes-the                                                     |           98 |
|  219 | computer-nouryoku-kaiseki-ultra-baken                               |           16 |
|  220 | congo-the-movie-the-secret-of-zinj                                  |           10 |
|  221 | congos-caper                                                        |          129 |
|  222 | contra-iii-the-alien-wars                                           |           73 |
|  223 | cool-spot                                                           |          229 |
|  224 | cool-world                                                          |           81 |
|  225 | corn-buster                                                         |           37 |
|  226 | coron-land                                                          |          123 |
|  227 | cosmo-gang-the-puzzle                                               |            8 |
|  228 | cosmo-gang-the-video                                                |           64 |
|  229 | cosmo-police-galivan-ii-arrow-of-justice                            |           66 |
|  230 | crayon-shin-chan-2-daimaou-no-gyakushuu                             |            7 |
|  231 | crayon-shin-chan-arashi-wo-yobu-enji                                |           39 |
|  232 | crayon-shin-chan-nagagutsu-dobon                                    |           31 |
|  233 | crystal-beans-from-dungeon-explorer                                 |          282 |
|  234 | cu-on-pa-sfc                                                        |           18 |
|  235 | cyber-knight                                                        |         1613 |
|  236 | cyber-knight-ii-chikyuu-teikoku-no-yabou                            |            1 |
|  237 | cyber-spin                                                          |          225 |
|  238 | cybernator                                                          |          170 |
|  239 | cyborg-009                                                          |          167 |
|  240 | d-force                                                             |          197 |
|  241 | daffy-duck-the-marvin-missions                                      |          117 |
|  242 | daibakushou-jinsei-gekijou                                          |           86 |
|  243 | daikaijuu-monogatari                                                |            2 |
|  244 | daikaijuu-monogatari-2                                              |         2021 |
|  245 | daisenryaku-expert                                                  |            6 |
|  246 | daisenryaku-expert-wwii-war-in-europe                               |            5 |
|  247 | darius-twin                                                         |           76 |
|  248 | dark-half                                                           |          615 |
|  249 | dark-kingdom                                                        |           54 |
|  250 | dark-law-meaning-of-death                                           |           25 |
|  251 | daruma-doujou                                                       |          158 |
|  252 | date-kimiko-no-virtual-tennis                                       |            5 |
|  253 | david-cranes-amazing-tennis                                         |           56 |
|  254 | daze-before-christmas                                               |          142 |
|  255 | deae-tonosama-appare-ichiban                                        |          217 |
|  256 | dear-boys                                                           |           33 |
|  257 | death-and-return-of-superman-the                                    |          130 |
|  258 | death-brade                                                         |           44 |
|  259 | dekitate-high-school                                                |            7 |
|  260 | demolition-man                                                      |           94 |
|  261 | demons-crest                                                        |          249 |
|  262 | dennis-the-menace                                                   |          241 |
|  263 | der-langrisser                                                      |         2137 |
|  264 | derby-jockey-2                                                      |            4 |
|  265 | derby-jockey-kishou-he-no-michi                                     |            3 |
|  266 | desert-strike-return-to-the-gulf                                    |           33 |
|  267 | dig-spike-volleyball                                                |          310 |
|  268 | dino-dinis-soccer                                                   |           32 |
|  269 | dinocity                                                            |          134 |
|  270 | dirt-racer                                                          |          260 |
|  271 | dirt-trax-fx                                                        |          161 |
|  272 | do-re-mi-fantasy-milon-no-doki-doki-daibouken                       |          478 |
|  273 | dokapon-3-2-1-arashi-wo-yobu-yuujou                                 |           24 |
|  274 | dolucky-no-aleague-soccer                                           |           66 |
|  275 | dolucky-no-kusa-yakyu                                               |           23 |
|  276 | dolucky-no-puzzle-tour-94                                           |          140 |
|  277 | donald-duck-mahou-no-boushi                                         |          153 |
|  278 | donkey-kong                                                         |            4 |
|  279 | donkey-kong-country                                                 |          482 |
|  280 | donkey-kong-country-2-diddys-kong-quest                             |          698 |
|  281 | donkey-kong-country-3-dixie-kongs-double-trouble                    |          580 |
|  282 | doom                                                                |          457 |
