|       | game_id                                                                   | soundtrack      |   num_videos |
|    84 | 90-minutes-european-prime-goal                                            | soundtrack_0023 |            3 |
|    85 | 90-minutes-european-prime-goal                                            | soundtrack_0024 |            6 |
|    86 | 90-minutes-european-prime-goal                                            | soundtrack_0025 |            2 |
|    87 | a-ressha-de-ikou-3-super-version                                          | soundtrack_0015 |            9 |
|    88 | aaahh-real-monsters                                                       | soundtrack_0001 |            4 |
|    89 | aaahh-real-monsters                                                       | soundtrack_0002 |            2 |
|    90 | aaahh-real-monsters                                                       | soundtrack_0003 |            4 |
|    91 | aaahh-real-monsters                                                       | soundtrack_0004 |            4 |
|    92 | aaahh-real-monsters                                                       | soundtrack_0005 |            1 |
|    93 | aaahh-real-monsters                                                       | soundtrack_0006 |            4 |
|    94 | aaahh-real-monsters                                                       | soundtrack_0007 |            4 |
|    95 | aaahh-real-monsters                                                       | soundtrack_0008 |            4 |
|    96 | aaahh-real-monsters                                                       | soundtrack_0009 |            4 |
|    97 | aaahh-real-monsters                                                       | soundtrack_0010 |            4 |
|    98 | aaahh-real-monsters                                                       | soundtrack_0011 |            1 |
|    99 | aaahh-real-monsters                                                       | soundtrack_0013 |            2 |
|   100 | aaahh-real-monsters                                                       | soundtrack_0014 |            4 |
|   101 | aaahh-real-monsters                                                       | soundtrack_0015 |            1 |
|   102 | aaahh-real-monsters                                                       | soundtrack_0017 |            4 |
|   103 | aaahh-real-monsters                                                       | soundtrack_0018 |            4 |
|   104 | abc-monday-night-football                                                 | soundtrack_0001 |            4 |
|   105 | abc-monday-night-football                                                 | soundtrack_0002 |            3 |
|   106 | abc-monday-night-football                                                 | soundtrack_0004 |            6 |
|   107 | abc-monday-night-football                                                 | soundtrack_0005 |            6 |
|   108 | abc-monday-night-football                                                 | soundtrack_0006 |            4 |
|   109 | abc-monday-night-football                                                 | soundtrack_0007 |            4 |
|   110 | abc-monday-night-football                                                 | soundtrack_0008 |            6 |
|   111 | abc-monday-night-football                                                 | soundtrack_0009 |            6 |
|   112 | abc-monday-night-football                                                 | soundtrack_0010 |            6 |
|   113 | accelebrid                                                                | soundtrack_0001 |            1 |
|   114 | accelebrid                                                                | soundtrack_0002 |            4 |
|   115 | accelebrid                                                                | soundtrack_0003 |            4 |
|   116 | accelebrid                                                                | soundtrack_0004 |            2 |
|   117 | accelebrid                                                                | soundtrack_0005 |            1 |
|   118 | accelebrid                                                                | soundtrack_0006 |            4 |
|   119 | accelebrid                                                                | soundtrack_0008 |            4 |
|   120 | accelebrid                                                                | soundtrack_0009 |            2 |
|   121 | accelebrid                                                                | soundtrack_0010 |            3 |
|   122 | accelebrid                                                                | soundtrack_0011 |            4 |
|   123 | accelebrid                                                                | soundtrack_0012 |            4 |
|   124 | accelebrid                                                                | soundtrack_0013 |            2 |
|   125 | accelebrid                                                                | soundtrack_0014 |            4 |
|   126 | accelebrid                                                                | soundtrack_0015 |            1 |
|   127 | accelebrid                                                                | soundtrack_0016 |            3 |
|   128 | accelebrid                                                                | soundtrack_0017 |            4 |
|   129 | accelebrid                                                                | soundtrack_0018 |            1 |
|   130 | accelebrid                                                                | soundtrack_0019 |            1 |
|   131 | ace-wo-nerae                                                              | soundtrack_0001 |            4 |
