|      | game_id                                                             |   num_videos |
|  521 | jelly-boy                                                           |           70 |
|  522 | jelly-boy-2                                                         |          453 |
|  523 | jeopardy                                                            |           10 |
|  524 | jetsons-the-invasion-of-the-planet-pirates                          |          126 |
|  525 | jikkyou-oshaberi-parodius-forever-with-me                           |          140 |
|  526 | jikkyou-powerful-pro-yakyuu-3                                       |           45 |
|  527 | jikkyou-powerful-pro-yakyuu-94                                      |            7 |
|  528 | jim-lees-wild-cats-covert-action-teams                              |          282 |
|  529 | jim-power-the-lost-dimension-in-3d                                  |          149 |
|  530 | jimmy-connors-pro-tennis-tour                                       |          179 |
|  531 | jissen-kyoutei                                                      |            4 |
|  532 | jissen-mahjong-shinan                                               |           14 |
|  533 | jissen-pachi-slot-hisshouhou                                        |            2 |
|  534 | jissen-pachi-slot-hisshouhou-2                                      |            4 |
|  535 | jissen-pachi-slot-hisshouhou-classic                                |            2 |
|  536 | jissen-pachi-slot-hisshouhou-twin                                   |            1 |
|  537 | jissen-pachi-slot-hisshouhou-twin-2                                 |            1 |
|  538 | jissen-pachi-slot-hisshouhou-yamasa-densetsu                        |            5 |
|  539 | jissen-pachinko-hisshouhou-2                                        |            2 |
|  540 | jleague-excite-stage-95                                             |            6 |
|  541 | jleague-soccer-prime-goal                                           |           34 |
|  542 | jleague-soccer-prime-goal-2                                         |            6 |
|  543 | jleague-super-soccer-95-jikkyou-stadium                             |            4 |
|  544 | joe-mac-2-lost-in-the-tropics                                       |          143 |
|  545 | joe-mac-caveman-ninja                                               |          162 |
|  546 | john-madden-football                                                |          114 |
|  547 | john-madden-football-93-1992                                        |            1 |
|  548 | jojo-no-kimyou-na-bouken                                            |         1243 |
|  549 | judge-dredd                                                         |          300 |
|  550 | jumpin-derby                                                        |            7 |
|  551 | jungle-book-the                                                     |          245 |
|  552 | jungle-no-ouja-tar-chan-sekai-manyuu-dai-kakutou-no-maki            |          152 |
|  553 | jungle-strike                                                       |          104 |
|  554 | jungle-wars-2-kodai-mahou-atimos-no-nazo                            |            1 |
|  555 | jurassic-park-part-2-the-chaos-continues                            |          254 |
|  556 | justice-league-task-force                                           |           96 |
|  557 | jutei-senki                                                         |           33 |
|  558 | jwp-joshi-pro-wres-pure-wrestle-queens                              |           19 |
|  559 | ka-blooey                                                           |           11 |
|  560 | kabuki-chou-reach-mahjong-toupuusen                                 |            3 |
|  561 | kabuki-rocks                                                        |          611 |
|  562 | kaite-tsukutte-asoberu-dezaemon                                     |           47 |
|  563 | kaizou-chounin-shubibinman-zero                                     |           72 |
|  564 | kakinoki-shougi                                                     |            7 |
|  565 | kamen-rider                                                         |          131 |
|  566 | kamen-rider-sd-shutsugeki-rider-machine                             |            6 |
|  567 | kats-run-zen-nihon-k-car-senshuken                                  |           45 |
|  568 | kawa-no-nushi-tsuri-2                                               |           33 |
|  569 | kawasaki-carribean-challenge                                        |           59 |
|  570 | kawasaki-superbike-challenge                                        |            1 |
|  571 | keeper                                                              |           29 |
|  572 | keiba-eight-special-2                                               |            6 |
|  573 | keiba-yosou-baken-renkinjutsu                                       |            7 |
|  574 | ken-griffey-jr-presents-major-league-baseball                       |           59 |
|  575 | ken-griffey-jrs-winning-run                                         |           90 |
|  576 | kendo-rage                                                          |           95 |
|  577 | kenyuu-densetsu-yaiba                                               |            7 |
|  578 | kero-kero-keroppi-no-bouken-nikki-nemureru-mori-no-keroriinu        |            7 |
|  579 | kevin-keegans-player-manager                                        |           19 |
|  580 | kick-off-3-european-challenge                                       |           78 |
|  581 | kid-klown-in-crazy-chase                                            |          198 |
|  582 | kidou-butouden-g-gundam                                             |           34 |
|  583 | kidou-keisatsu-patlabor                                             |           41 |
|  584 | kidou-senshi-gundam-cross-dimension-0079                            |            7 |
|  585 | kidou-senshi-gundam-f91-formula-senki-0122                          |            7 |
|  586 | kidou-senshi-v-gundam                                               |            6 |
|  587 | kidou-senshi-z-gundam-away-to-the-newtype                           |            9 |
|  588 | kikou-keisatsu-metal-jack                                           |           57 |
|  589 | kikuni-masahiko-no-jantoushi-dora-ou                                |            7 |
|  590 | killer-instinct                                                     |           35 |
|  591 | kindai-mahjong-special                                              |            4 |
|  592 | king-arthur-the-knights-of-justice                                  |          493 |
|  593 | king-arthurs-world                                                  |          252 |
|  594 | king-of-dragons-the-capcom                                          |          142 |
|  595 | king-of-rally-the                                                   |           53 |
|  596 | king-of-the-monsters                                                |           85 |
|  597 | king-of-the-monsters-2                                              |          114 |
|  598 | kingyo-chuuihou-tobidase-game-gakuen                                |           75 |
|  599 | kinnikuman-dirty-challenger                                         |           10 |
|  600 | kirby-no-kira-kira-kids                                             |           70 |
|  601 | kirby-no-omocha-hako-baseball                                       |            6 |
|  602 | kirby-no-omocha-hako-hoshi-kuzushi                                  |           19 |
|  603 | kirbys-avalanche-[kirbys-ghost-trap]                                |           80 |
|  604 | kirbys-dream-course                                                 |          190 |
|  605 | kirbys-dream-land-3                                                 |          451 |
|  606 | kishin-douji-zenki-battle-raiden                                    |          153 |
|  607 | kishin-douji-zenki-denei-raibu                                      |           13 |
|  608 | kishin-douji-zenki-tenchi-meidou                                    |           23 |
|  609 | kishin-kourinden-oni                                                |            1 |
|  610 | knights-of-the-round                                                |          146 |
|  611 | koi-ha-balance-battle-of-lovers                                     |          158 |
|  612 | kouryuu-densetsu-villgust-kieta-shoujo                              |           10 |
|  613 | kouryuu-no-mimi                                                     |           78 |
|  614 | koushien-2                                                          |            8 |
|  615 | koushien-3                                                          |           52 |
|  616 | koutetsu-no-kishi-3-gekitou-europe-sensen                           |            2 |
|  617 | krustys-super-fun-house                                             |          467 |
|  618 | kunio-kun-no-dodgeball-dayo-zenin-shuugou                           |            8 |
|  619 | kunio-no-oden                                                       |           14 |
|  620 | kuusou-kagaku-sekai-gulliver-boy                                    |           63 |
|  621 | kyle-pettys-no-fear-racing                                          |            9 |
|  622 | kyoraku-sanyo-maruhon-parlor-parlor-5                               |            2 |
|  623 | kyoraku-sanyo-toyomaru-daiichi-maruhon-parlor-parlor-2              |            3 |
|  624 | kyoraku-sanyo-toyomaru-okumura-daiichi-maruhon-parlor-parlor-4-cr   |            4 |
|  625 | kyoraku-sanyo-toyomaru-okumura-taiyou-parlor-parlor-3               |            1 |
|  626 | kyoraku-sanyo-toyomaru-parlor-parlor                                |           11 |
|  627 | kyuuyaku-megami-tensei                                              |          848 |
|  628 | lady-stalker-kako-kara-no-chousen                                   |            7 |
|  629 | lamborghini-american-challenge                                      |          254 |
|  630 | laplace-no-ma                                                       |          934 |
|  631 | last-action-hero                                                    |           87 |
|  632 | last-battle-the                                                     |          120 |
|  633 | last-bible-iii                                                      |         1674 |
|  634 | lawnmower-man-the                                                   |           29 |
|  635 | leading-company                                                     |            7 |
|  636 | legend                                                              |          224 |
|  637 | legend-of-the-mystical-ninja-the                                    |          239 |
|  638 | lemmings                                                            |         1038 |
|  639 | lemmings-2-the-tribes                                               |          678 |
|  640 | lennus-ii-fuuin-no-shito                                            |         1180 |
|  641 | lester-the-unlikely                                                 |           72 |
|  642 | lethal-enforcers                                                    |          146 |
|  643 | lethal-weapon                                                       |          102 |
|  644 | libble-rabble                                                       |          241 |
|  645 | light-fantasy-2                                                     |            9 |
|  646 | lion-king-the                                                       |          160 |
|  647 | little-magic                                                        |           52 |
|  648 | little-master-nijiiro-no-maseki                                     |            7 |
|  649 | lock-on                                                             |          146 |
|  650 | lodoss-tou-senki                                                    |          956 |
|  651 | logos-panic-goaisatsu                                               |           33 |
|  652 | lord-monarch                                                        |          873 |
|  653 | lord-of-darkness                                                    |           18 |
|  654 | lucky-luke                                                          |          148 |
|  655 | lufia-ii-rise-of-the-sinistrals-[lufia]                             |         1362 |
|  656 | lufia-the-fortress-of-doom                                          |          539 |
|  657 | lupin-iii-densetsu-no-hihou-wo-oe                                   |            7 |
|  658 | madden-97                                                           |            8 |
|  659 | madden-nfl-94                                                       |           13 |
|  660 | madden-nfl-95                                                       |            8 |
|  661 | madden-nfl-96                                                       |            7 |
|  662 | madden-nfl-97                                                       |           12 |
|  663 | madden-nfl-98                                                       |           12 |
|  664 | madou-monogatari-hanamaru-daiyouchienji                             |          897 |
|  665 | magic-boy                                                           |          148 |
|  666 | magic-knight-rayearth                                               |          947 |
|  667 | magic-sword                                                         |          102 |
|  668 | magical-drop                                                        |            6 |
|  669 | magical-drop-2                                                      |           34 |
|  670 | magical-pop-n                                                       |          160 |
|  671 | magical-quest-the-starring-mickey-mouse                             |          132 |
|  672 | magical-taruruuto-kun-magic-adventure                               |          310 |
|  673 | magna-braban-henreki-no-yuusha                                      |            7 |
|  674 | mahjong-club                                                        |            2 |
|  675 | mahjong-gokuu-tenjiku                                               |            5 |
|  676 | mahjong-taikai-ii                                                   |           90 |
|  677 | mahjong-touhaiden-the                                               |            8 |
|  678 | mahou-poi-poi-poitto                                                |           13 |
|  679 | mahoujin-guru-guru                                                  |          323 |
|  680 | mahoujin-guru-guru-2                                                |          439 |
|  681 | majin-tensei                                                        |          233 |
|  682 | majin-tensei-ii-spiral-nemesis                                      |           41 |
|  683 | majuuou                                                             |           91 |
|  684 | maka-maka                                                           |         1085 |
|  685 | makeruna-makendou-2-kimero-youkai-souri-daijin                      |            7 |
|  686 | manchester-united-championship-soccer                               |           99 |
|  687 | mario-paint                                                         |          110 |
|  688 | mario-wario                                                         |           40 |
|  689 | mark-davis-the-fishing-master                                       |            8 |
|  690 | markos-magic-football                                               |           13 |
|  691 | marvel-super-heroes-in-war-of-the-gems                              |          102 |
|  692 | marvelous-mou-hitotsu-no-takarajima                                 |         1149 |
|  693 | mary-shelleys-frankenstein                                          |           11 |
|  694 | masakatsu-funaki-hybrid-wrestler                                    |            7 |
|  695 | masaki-shimono-no-fishing-to-bassing                                |            7 |
|  696 | masaki-takemiya-kudan-no-igo-taishou                                |            8 |
|  697 | mask-the                                                            |          173 |
|  698 | maten-densetsu-senritsu-no-ooparts                                  |           37 |
|  699 | math-blaster-episode-one                                            |           60 |
|  700 | maui-mallard-in-cold-shadow                                         |          194 |
|  701 | mazinger-z                                                          |          147 |
|  702 | mecarobot-golf                                                      |          177 |
|  703 | mechwarrior                                                         |            4 |
|  704 | mechwarrior-3050                                                    |           59 |
|  705 | mega-man-7                                                          |          116 |
|  706 | mega-man-soccer                                                     |          166 |
|  707 | mega-man-x                                                          |          211 |
|  708 | mega-man-x2                                                         |          299 |
|  709 | melfand-stories                                                     |          372 |
|  710 | metal-combat-falcons-revenge                                        |          134 |
|  711 | metal-marines                                                       |           14 |
|  712 | metal-max-2                                                         |          765 |
|  713 | metal-morph                                                         |          167 |
|  714 | metal-slader-glory-directors-cut                                    |          216 |
|  715 | metal-warriors                                                      |          131 |
|  716 | michael-jordan-chaos-in-the-windy-city                              |          316 |
|  717 | mick-mack-as-the-global-gladiators                                  |          133 |
|  718 | mickey-mania-the-timeless-adventures-of-mickey-mouse                |          135 |
|  719 | mickey-no-tokyo-disneyland-daibouken                                |          197 |
|  720 | mickey-to-donald-magical-adventure-3                                |          286 |
|  721 | mickeys-ultimate-challenge                                          |           81 |
|  722 | micro-machines                                                      |           36 |
|  723 | micro-machines-2-turbo-tournament                                   |          124 |
|  724 | might-and-magic-book-ii                                             |          196 |
|  725 | might-and-magic-ii                                                  |          152 |
|  726 | might-and-magic-iii-isles-of-terra                                  |           23 |
|  727 | mighty-max                                                          |          233 |
|  728 | mighty-morphin-power-rangers                                        |            4 |
|  729 | mighty-morphin-power-rangers-the-fighting-edition                   |            2 |
|  730 | mighty-morphin-power-rangers-the-movie                              |           29 |
|  731 | milandra                                                            |          190 |
|  732 | mini-yonku-shining-scorpion-lets-go                                 |            9 |
|  733 | miracle-casino-paradise                                             |           13 |
|  734 | miracle-girls                                                       |          121 |
|  735 | modular-escape                                                      |          126 |
|  736 | mohawk-headphone-jack                                               |           12 |
|  737 | momotarou-dentetsu-happy                                            |           65 |
|  738 | monopoly                                                            |           12 |
|  739 | monopoly-game-2-the                                                 |           57 |
|  740 | monstania                                                           |          479 |
|  741 | monster-maker-iii-hikari-no-majutsushi                              |            7 |
|  742 | motoko-chan-no-wonder-kitchen                                       |          250 |
|  743 | mouryou-senki-madara-2                                              |           44 |
|  744 | mr-do                                                               |           44 |
|  745 | mr-nutz                                                             |          269 |
|  746 | mr-tuff                                                             |          264 |
|  747 | ms-pac-man                                                          |           30 |
|  748 | mulan                                                               |           30 |
|  749 | multi-play-volleyball                                               |           19 |
|  750 | musya-the-classic-japanese-tale-of-horror                           |          109 |
|  751 | mystery-circle                                                      |          994 |
|  752 | mystic-ark                                                          |         1746 |
|  753 | n-warp-daisakusen                                                   |            1 |
|  754 | nage-libre-seijaku-no-suishin                                       |          370 |
|  755 | nakajima-satoru-kanshuu-f-1-hero-94                                 |            9 |
|  756 | nakajima-satoru-kanshuu-super-f-1-hero                              |            7 |
|  757 | naki-no-ryuu-mahjong-hishouden                                      |           20 |
|  758 | nangoku-shounen-papuwa-kun                                          |          206 |
|  759 | naruhodo-the-world                                                  |            8 |
|  760 | natsuki-crisis-battle                                               |           64 |
|  761 | natsume-championship-wrestling                                      |          124 |
|  762 | nba-all-star-challenge                                              |          135 |
|  763 | nba-give-n-go                                                       |          151 |
|  764 | nba-hangtime                                                        |           63 |
|  765 | nba-live-97                                                         |            7 |
|  766 | nba-live-98                                                         |           54 |
|  767 | ncaa-basketball-[world-league-basketball]                           |           14 |
|  768 | ncaa-final-four-basketball                                          |            3 |
|  769 | ncaa-football                                                       |            7 |
|  770 | nekketsu-beach-volley-dayo-kunio-kun                                |           84 |
|  771 | nekketsu-tairiku-burning-heroes                                     |            2 |
|  772 | network-q-rally                                                     |          168 |
|  773 | neugier-umi-to-kaze-no-koudou                                       |          155 |
|  774 | new-yattaaman-nanndai-kanndai-yajirobe                              |           32 |
|  775 | newman-haas-indycar-featuring-nigel-mansell                         |           43 |
|  776 | nfl-football                                                        |            1 |
|  777 | nfl-quarterback-club                                                |           56 |
|  778 | nfl-quarterback-club-96                                             |          198 |
|  779 | nhl-stanley-cup                                                     |           17 |
|  780 | nice-de-shot                                                        |           24 |
|  781 | nichibutsu-arcade-classics                                          |            6 |
|  782 | nichibutsu-arcade-classics-2-heiankyo-alien                         |           12 |
|  783 | nickelodeon-guts                                                    |           47 |
|  784 | nigel-mansells-world-championship-racing                            |           50 |
|  785 | nightmare-busters                                                   |            3 |
|  786 | ninja-gaiden-trilogy                                                |          269 |
|  787 | ninja-warriors-the-[ninja-warriors-the-new-generation]              |          111 |
|  788 | nintama-rantarou                                                    |            4 |
|  789 | nintama-rantarou-2                                                  |            5 |
|  790 | nintendo-power-menu-program                                         |            2 |
|  791 | no-escape                                                           |          272 |
|  792 | nobunaga-kouki                                                      |          792 |
|  793 | nobunaga-no-yabou-haouden                                           |            7 |
|  794 | nolan-ryans-baseball                                                |           28 |
|  795 | nontan-to-issho-kuru-kuru-puzzle                                    |           20 |
|  796 | nosferatu                                                           |          130 |
|  797 | o-chan-no-oekaki-logic                                              |            9 |
|  798 | obitus                                                              |          300 |
|  799 | oda-nobunaga-haou-no-gundan                                         |          751 |
|  800 | oekaki-logic                                                        |            4 |
|  801 | ogre-battle-the-march-of-the-black-queen                            |          712 |
|  802 | olivias-mystery                                                     |           10 |
|  803 | olympic-summer-games-atlanta-1996                                   |           51 |
|  804 | olympic-summer-games-atlanta-1996-1996                              |           14 |
|  805 | on-the-ball                                                         |           17 |
|  806 | ongaku-tsukuru-kanadeeru                                            |            2 |
|  807 | onita-atsushi-fmw                                                   |           81 |
|  808 | onizuka-katsuya-super-virtual-boxing                                |           46 |
|  809 | operation-europe-path-to-victory-1939-45                            |            2 |
|  810 | operation-logic-bomb                                                |           97 |
|  811 | operation-thunderbolt                                               |           18 |
|  812 | oraga-land-shusai-best-farmer-senyuken                              |            3 |
|  813 | oscar                                                               |          156 |
|  814 | osu-karatebu                                                        |          101 |
|  815 | othello-world                                                       |          380 |
|  816 | otoboke-ninja-colosseum                                             |           57 |
|  817 | otogirisou                                                          |           96 |
|  818 | out-to-lunch                                                        |          119 |
|  819 | outlander                                                           |          473 |
|  820 | ozumou-damashii                                                     |            4 |
|  821 | pac-attack                                                          |          276 |
|  822 | pac-man-2-the-new-adventures                                        |          216 |
|  823 | pachinko-fan-2                                                      |            2 |
|  824 | pachinko-maruhi-hisshouhou                                          |            4 |
|  825 | pachinko-renchan-tengoku-super-cr-special                           |            5 |
|  826 | pacific-theater-of-operations                                       |           32 |
|  827 | pacific-theater-of-operations-ii                                    |          224 |
|  828 | packy-marlon                                                        |           16 |
|  829 | pagemaster-the                                                      |          218 |
|  830 | paladins-quest                                                      |          209 |
|  831 | parlor-mini-series                                                  |            3 |
|  832 | parodius-non-sense-fantasy                                          |          551 |
|  833 | peace-keepers-the                                                   |          142 |
|  834 | pebble-beach-golf-links                                             |          109 |
|  835 | pga-european-tour                                                   |            1 |
|  836 | pga-tour-96                                                         |            6 |
|  837 | pga-tour-golf                                                       |           30 |
|  838 | phalanx-the-enforce-fighter-a-144                                   |          149 |
|  839 | phantom-2040                                                        |          610 |
|  840 | pieces                                                              |           76 |
|  841 | pikiinya                                                            |           13 |
|  842 | pink-goes-to-hollywood                                              |           63 |
|  843 | pinocchio                                                           |          110 |
|  844 | pipe-dream                                                          |           11 |
|  845 | pitfall-the-mayan-adventure                                         |           39 |
|  846 | plok                                                                |            6 |
|  847 | pocahontas                                                          |           58 |
|  848 | pocky-rocky                                                         |           95 |
|  849 | pocky-rocky-2                                                       |           83 |
|  850 | poi-poi-ninja-world                                                 |           73 |
|  851 | pokekame-magazine                                                   |            1 |
|  852 | poko-nyan-henpokorin-adventure                                      |          108 |
|  853 | poko-nyan-yume-no-daibouken                                         |          341 |
|  854 | pop-n-twinbee                                                       |          165 |
|  855 | popful-mail                                                         |           69 |
|  856 | populous                                                            |          194 |
|  857 | porky-pigs-haunted-holiday                                          |          144 |
|  858 | power-instinct                                                      |           46 |
|  859 | power-lode-runner                                                   |            6 |
|  860 | power-moves                                                         |           61 |
|  861 | power-of-the-hired                                                  |         1306 |
|  862 | power-piggs-of-the-dark-ages                                        |          206 |
|  863 | power-rangers-zeo-battle-racers                                     |          162 |
|  864 | power-slide-ects-demo                                               |           14 |
|  865 | powermonger                                                         |            5 |
|  866 | prehistorik-man                                                     |          340 |
|  867 | primal-rage                                                         |           45 |
|  868 | prince-of-persia-2-the-shadow-the-flame                             |          133 |
|  869 | princess-minerva                                                    |         1176 |
|  870 | pro-mahjong-kiwame                                                  |            6 |
|  871 | pro-mahjong-kiwame-ii                                               |            4 |
|  872 | pro-mahjong-kiwame-iii                                              |            6 |
|  873 | pro-quarterback                                                     |            8 |
|  874 | pro-sport-hockey                                                    |           22 |
|  875 | pro-yakyuu-nettou-puzzle-stadium                                    |            9 |
|  876 | psycho-dream                                                        |           92 |
|  877 | push-over                                                           |          206 |
|  878 | puzzle-n-desu                                                       |            7 |
|  879 | puzzle-nintama-rantarou-ninjutsu-gakuen-puzzle-no-maki              |           16 |
|  880 | q-bert-3                                                            |          258 |
|  881 | r-type-iii                                                          |          172 |
|  882 | race-drivin                                                         |           11 |
|  883 | radical-dreamers                                                    |          355 |
|  884 | radical-psycho-machine-racing                                       |          505 |
|  885 | radical-rex                                                         |          195 |
|  886 | raiden-trad                                                         |           79 |
|  887 | rampart                                                             |           29 |
|  888 | ranma-1-2-akanekodan-teki-no-hihou                                  |            5 |
|  889 | ranma-1-2-hard-battle                                               |           46 |
|  890 | ranma-1-2-ougi-jaanken                                              |            2 |
|  891 | rap-basketball                                                      |           17 |
|  892 | rapjam-volume-one                                                   |          144 |
|  893 | realm                                                               |           15 |
|  894 | redline-f-1-racer                                                   |            3 |
|  895 | rejoice-aretha-oukoku-no-kanata                                     |           70 |
|  896 | ren-stimpy-show-the-buckeroo                                        |          243 |
|  897 | ren-stimpy-show-the-fire-dogs                                       |          157 |
|  898 | ren-stimpy-show-the-time-warp                                       |          202 |
|  899 | rendering-ranger-r2                                                 |          202 |
|  900 | revolution-x                                                        |          122 |
|  901 | rex-ronan-experimental-surgeon                                      |          159 |
|  902 | rhi-roller-hockey-95                                                |           20 |
|  903 | riddick-bowe-boxing                                                 |           61 |
|  904 | rise-of-the-phoenix                                                 |           21 |
|  905 | rise-of-the-robots                                                  |           55 |
|  906 | rival-turf                                                          |          167 |
|  907 | riverse-kids                                                        |           14 |
|  908 | road-riot-4wd                                                       |           14 |
|  909 | road-runners-death-valley-rally                                     |          199 |
|  910 | robocop-3                                                           |            2 |
|  911 | robocop-versus-the-terminator                                       |          157 |
|  912 | rock-n-roll-racing                                                  |          653 |
|  913 | rocketeer-the                                                       |           70 |
|  914 | rockfall                                                            |            5 |
|  915 | rockos-modern-life-spunkys-dangerous-day                            |          217 |
|  916 | rocky-rodent                                                        |          182 |
|  917 | rokudenashi-blues-taiketsu-tokyo-shitennou                          |           26 |
|  918 | romance-of-the-three-kingdoms-ii                                    |          321 |
|  919 | romance-of-the-three-kingdoms-iii-dragon-of-destiny                 |         1886 |
|  920 | romance-of-the-three-kingdoms-iv-wall-of-fire                       |            1 |
|  921 | romancing-saga                                                      |          359 |
|  922 | romancing-saga-2                                                    |         1416 |
|  923 | romancing-saga-3                                                    |          867 |
|  924 | rpg-tsukuru-2                                                       |           18 |
|  925 | rpg-tsukuru-super-dante                                             |            1 |
|  926 | rudra-no-hihou                                                      |         1450 |
|  927 | ruin-arm                                                            |          767 |
|  928 | run-saber                                                           |           96 |
|  929 | ryuuko-no-ken-2                                                     |          100 |
|  930 | saibara-reiko-no-mahjong-hourouki                                   |            7 |
|  931 | saikousoku-shikou-shogi-mahjong                                     |            9 |
|  932 | saikyo-takada-nobuhiko                                              |           68 |
|  933 | same-game-tsume-game                                                |            3 |
|  934 | samsara-naga-2                                                      |            6 |
|  935 | samurai-shodown                                                     |           95 |
|  936 | sangokushi-eiketsuden                                               |            6 |
|  937 | sangokushi-seishi-tenbu-spirits                                     |            5 |
|  938 | sankyo-fever-fever                                                  |            2 |
|  939 | sanrio-shanghai                                                     |           10 |
|  940 | sanrio-world-smash-ball                                             |           85 |
|  941 | sargeant-saunders-combat                                            |            6 |
|  942 | satellaview-bs-x                                                    |           26 |
|  943 | satesupudx-4                                                        |            3 |
|  944 | saturday-night-slam-masters                                         |          147 |
|  945 | scooby-doo-mystery                                                  |           29 |
|  946 | sd-f-1-grand-prix                                                   |          114 |
|  947 | sd-gundam-gaiden-2-entaku-no-kishi                                  |            6 |
|  948 | sd-gundam-gaiden-knight-gundam-monogatari-ooinaru-isan              |            7 |
|  949 | sd-gundam-gnext                                                     |           11 |
|  950 | sd-gundam-gx                                                        |          736 |
|  951 | sd-gundam-power-formation-puzzle                                    |            1 |
|  952 | sd-gundam-x-super-gachapon-world                                    |           90 |
|  953 | sd-hiryuu-no-ken                                                    |           82 |
|  954 | sd-kidou-senshi-gundam-2                                            |          201 |
|  955 | sd-kidou-senshi-gundam-v-sakusen-shidou                             |           93 |
|  956 | sd-the-great-battle-arutanaru-chousen                               |          112 |
|  957 | sd-ultra-battle-seven-densetsu-ultraman-densetsu                    |            1 |
|  958 | secret-of-evermore                                                  |          324 |
|  959 | secret-of-mana                                                      |          310 |
|  960 | seifuku-densetsu-pretty-fighter                                     |           62 |
|  961 | seijuu-maden-beasts-blades                                          |            7 |
|  962 | seiken-densetsu-3                                                   |          356 |
|  963 | sengoku-denshou                                                     |          167 |
|  964 | sengoku-no-hasha-tenka-fubu-he-no-michi                             |            2 |
|  965 | shadow-of-the-beast                                                 |           63 |
|  966 | shadowrun                                                           |         1346 |
|  967 | shanghai-banri-no-choujou                                           |           23 |
|  968 | shanghai-ii-dragons-eye                                             |           40 |
|  969 | shaq-fu                                                             |           60 |
|  970 | shiens-revenge                                                      |          150 |
|  971 | shigesato-itoi-no-bass-tsuri-no1                                    |            8 |
|  972 | shigetaka-kashiwagi-no-top-water-bassing                            |            7 |
|  973 | shijou-saikyou-league-serie-a-ace-striker                           |            1 |
|  974 | shijou-saikyou-no-quiz-ou-kettei-sen-super                          |            2 |
|  975 | shiki-eiyuuden-jinryuu-densetsu                                     |          151 |
|  976 | shin-ikkaku-senkin                                                  |            6 |
|  977 | shin-kidou-senki-gundam-w-endless-duel                              |           43 |
|  978 | shin-megami-tensei                                                  |          205 |
|  979 | shin-megami-tensei-if                                               |           49 |
|  980 | shin-megami-tensei-ii                                               |            7 |
|  981 | shin-momotarou-densetsu                                             |            5 |
|  982 | shin-naki-no-ryuu-mahjong-hishouden                                 |           14 |
|  983 | shin-nihon-pro-wrestling-94-battlefield-in-tokyo-dome               |            6 |
|  984 | shin-nihon-pro-wrestling-chou-senshi-in-tokyo-dome                  |            6 |
|  985 | shin-sd-sengokuden-daishougun-retsuden                              |            6 |
|  986 | shinri-game-2-the-magical-trip                                      |            6 |
|  987 | shinri-game-3-the                                                   |            6 |
|  988 | shinri-game-the-akuma-no-kokoroji                                   |            5 |
|  989 | shinseiki-odysselya                                                 |           62 |
|  990 | shinseiki-odysselya-ii                                              |            6 |
|  991 | shinzui-taikyoku-igo-go-sennin                                      |            7 |
|  992 | shiroi-ring-he-twinkle-little-star                                  |            1 |
|  993 | shodai-nekketsu-kouha-kunio-kun                                     |          128 |
|  994 | shodan-morita-shougi                                                |            1 |
|  995 | shodankurai-nintei-shodan-pro-mahjong                               |            7 |
|  996 | shoot-your-load                                                     |            5 |
|  997 | shougi-fuurinkazan                                                  |            1 |
|  998 | shounen-ashibe-goma-chan-no-yuuenchi-daibouken                      |           35 |
|  999 | shounen-ninja-sasuke                                                |          128 |
| 1000 | shounin-yo-taishi-o-idake                                           |            6 |
| 1001 | sid-meiers-civilization                                             |           25 |
| 1002 | side-pocket                                                         |           67 |
| 1003 | silva-saga-ii                                                       |           36 |
| 1004 | simant                                                              |          295 |
| 1005 | simcity                                                             |         1391 |
| 1006 | simearth-the-living-planet                                          |          314 |
| 1007 | simpsons-the-barts-nightmare                                        |          158 |
| 1008 | skipp-and-friends                                                   |           26 |
| 1009 | skuljagger-revolt-of-the-westicans                                  |          182 |
| 1010 | skyblazer                                                           |          137 |
| 1011 | slam-dunk-2-ih-yosen-kanzenban                                      |           11 |
| 1012 | slam-dunk-sd-heat-up                                                |           15 |
| 1013 | slam-dunk-yonkyo-taiketsu                                           |           11 |
| 1014 | slayers                                                             |         1048 |
| 1015 | small-soldiers                                                      |          142 |
| 1016 | smartball                                                           |          181 |
| 1017 | smurfs-2-the                                                        |          206 |
| 1018 | smurfs-the                                                          |          181 |
| 1019 | snes-burn-in-test-cart                                              |            3 |
| 1020 | snoopy-concert                                                      |           90 |
| 1021 | snow-white-in-happily-ever-after                                    |            9 |
| 1022 | soldiers-of-fortune                                                 |          165 |
| 1023 | solid-runner                                                        |           82 |
| 1024 | song-master                                                         |           23 |
| 1025 | sonic-blast-man                                                     |          126 |
| 1026 | sonic-blast-man-ii                                                  |           37 |
| 1027 | soreyuke-ebisumaru-karakuri-meiro-kieta-goemon-no-nazo              |          118 |
| 1028 | sos                                                                 |           68 |
| 1029 | sos-sink-or-swim                                                    |           28 |
| 1030 | sotsugyou-bangai-hen-nee-mahjong-shiyo                              |           16 |
| 1031 | sougou-kakutougi-astral-bout                                        |           33 |
| 1032 | sougou-kakutougi-astral-bout-2-the-total-fighters                   |           26 |
| 1033 | sougou-kakutougi-rings-astral-bout-3                                |            6 |
| 1034 | soukou-kihei-votoms-the-battling-road                               |           44 |
| 1035 | soul-blade                                                          |           35 |
| 1036 | soul-blazer                                                         |          584 |
| 1037 | soul-sword                                                          |            1 |
| 1038 | sound-novel-tsukuru                                                 |            1 |
| 1039 | space-ace                                                           |          123 |
| 1040 | space-football-one-on-one                                           |          542 |
| 1041 | space-invaders                                                      |            3 |
| 1042 | space-megaforce                                                     |           88 |
