|      | game_id                                                             |   num_videos |
|  372 | godzilla-kaijuu-daikessen                                           |           29 |
|  373 | gokujou-parodius                                                    |           54 |
|  374 | golf-daisuki-ob-club                                                |           11 |
|  375 | gon                                                                 |            7 |
|  376 | goods-press-gatsu-gou-3                                             |           52 |
|  377 | goods-press-gatsu-gou-7                                             |           18 |
|  378 | goof-troop                                                          |           62 |
|  379 | gourmet-sentai-bara-yarou                                           |           57 |
|  380 | gp-1                                                                |           43 |
|  381 | gp-1-part-ii                                                        |          201 |
|  382 | granhistoria-genshi-sekaiki                                         |            3 |
|  383 | great-battle-ii-the-last-fighter-twin                               |          106 |
|  384 | great-battle-iii-the                                                |           92 |
|  385 | great-battle-iv-the                                                 |          102 |
|  386 | great-battle-v-the                                                  |           88 |
|  387 | great-circus-mystery-starring-mickey-minnie-the                     |           22 |
|  388 | gt-racing                                                           |            2 |
|  389 | gunforce                                                            |           29 |
|  390 | habu-meijin-no-omoshiro-shougi                                      |            4 |
|  391 | hagane-the-final-conflict                                           |            2 |
|  392 | haisei-mahjong-ryouga                                               |            2 |
|  393 | hajimari-no-mori                                                    |           10 |
|  394 | hakunetsu-professional-baseball-94-ganba-league-3                   |           26 |
|  395 | hakunetsu-professional-baseball-ganba-league-93                     |            6 |
|  396 | hals-hole-in-one-golf                                               |           23 |
|  397 | hana-no-keiji-kumo-no-kanata-ni                                     |            6 |
|  398 | hanafuda-ou                                                         |            4 |
|  399 | hanjuku-eiyuu-aa-sekai-yo-hanjuku-nare                              |           12 |
|  400 | hanna-barberas-turbo-toons                                          |           24 |
|  401 | hardball-iii                                                        |           34 |
|  402 | harleys-humongous-adventure                                         |           28 |
|  403 | hashire-hebereke                                                    |           16 |
|  404 | hatayama-hacchi-no-pro-yakyuu-news-jitsumeiban                      |            5 |
|  405 | hayazashi-nidan-morita-shougi                                       |            2 |
|  406 | head-on-soccer                                                      |           71 |
|  407 | hebereke-no-oishii-puzzle-wa-irimasen-ka                            |           11 |
|  408 | hebereke-no-popun                                                   |           15 |
|  409 | heberekes-popoitto                                                  |           77 |
|  410 | heian-fuunden-the                                                   |            1 |
|  411 | heisei-gunjin-shougi                                                |            6 |
|  412 | heisei-inu-monogatari-bow-pop-n-smash                               |           24 |
|  413 | heisei-shin-onigashima                                              |            8 |
|  414 | herakles-no-eikou-iii-kamigami-no-chinmoku                          |            8 |
|  415 | herakles-no-eikou-iv-kamigami-kara-no-okurimono                     |           48 |
|  416 | hercules                                                            |           35 |
|  417 | hero-senki-project-olympus                                          |           68 |
|  418 | hiouden-mamono-tachi-to-no-chikai                                   |            3 |
|  419 | hissatsu-pachinko-collection                                        |            2 |
|  420 | hisshou-777-fighter-ii-pachi-slot-hi-jouhou                         |            1 |
|  421 | hisshou-777-fighter-iii-kokuryuuou-no-fukkatsu                      |            2 |
|  422 | hisshou-pachi-slot-fan                                              |            8 |
|  423 | hit-the-ice                                                         |           37 |
|  424 | hokuto-no-ken-6-gekitou-denshouken-haou-he-no-michi                 |           10 |
|  425 | hokuto-no-ken-7-seiken-retsuden-denshousha-he-no-michi              |           25 |
|  426 | home-alone                                                          |           34 |
|  427 | home-alone-2-lost-in-new-york                                       |           29 |
|  428 | hong-kong-97                                                        |           20 |
|  429 | honkaku-mahjong-tetsuman                                            |            8 |
|  430 | honkaku-shougi-fuuunji-ryuuou                                       |            5 |
|  431 | honkakuha-igo-gosei                                                 |            6 |
|  432 | honke-hanafuda                                                      |           38 |
|  433 | honke-sankyo-fever-jikki-simulation-2                               |            3 |
|  434 | honke-sankyo-fever-jikki-simulation-3                               |            5 |
|  435 | hook                                                                |           36 |
|  436 | hourai-gakuen-no-bouken-tenkousei-scramble                          |            3 |
|  437 | human-grand-prix-iii-f1-triple-battle                               |            3 |
|  438 | humans-the                                                          |           11 |
|  439 | hunchback-of-notre-dame                                             |            2 |
|  440 | hungry-dinosaurs                                                    |            1 |
|  441 | hunt-for-red-october-the                                            |           60 |
|  442 | hurricanes                                                          |           35 |
|  443 | hurricanes-trainer                                                  |            3 |
|  444 | hyper-iria                                                          |           33 |
|  445 | hyper-v-ball                                                        |           30 |
|  446 | hyperzone                                                           |           50 |
|  447 | hysteria                                                            |            4 |
|  448 | idea-no-hi                                                          |            6 |
|  449 | ignition-factor-the                                                 |           41 |
|  450 | igo-club                                                            |            5 |
|  451 | ihatov-monogatari                                                   |          234 |
|  452 | illusion-of-gaia-[illusion-of-time]                                 |          145 |
|  453 | illvanian-no-shiro                                                  |            3 |
|  454 | imperium                                                            |           63 |
